customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
5716-NZURC,Female,1,No,Yes,64,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,83.05,5252.62,No
3552-RAIYS,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,148.29,3087.54,No
8614-DEDMM,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.8,196.06,No
0247-KOTFE,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),137.5,2695.63,No
5794-UXNGI,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,128.34,5546.55,No
8745-CRAMP,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,125.83,5837.81,Yes
0010-PZDKA,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,87.64,5825.21,No
7440-CLTCE,Male,0,No,No,58,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),89.55,5400.96,No
2146-EGHEO,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.11,8694.11,No
2334-OJGRK,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.59,416.85,No
2775-SLGXJ,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,118.34,1888.6,Yes
9985-NIHHY,Male,1,Yes,No,11,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,83.49,887.3,Yes
1082-EPUTU,Male,1,No,No,48,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,95.15,4784.29,No
0840-EBUCZ,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.97,3015.3,No
7497-PMOQQ,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,97.74,5230.31,No
3891-DUAQT,Female,0,No,Yes,16,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.66,1928.18,Yes
6408-ZQOVO,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,79.43,1061.18,No
9465-OGSPB,Male,0,Yes,No,43,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,54.25,2436.61,No
5388-ZLQBY,Male,0,Yes,Yes,37,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,65.93,2549.63,No
2430-ERYVI,Female,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),101.6,6686.64,Yes
5866-WGYAN,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),133.05,8521.17,No
0721-BKSJB,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,123.31,1824.18,Yes
5576-WEBJE,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,127.61,7647.0,No
6989-ADZBU,Female,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,61.78,3001.96,No
7742-UEYUQ,Male,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,97.91,4483.44,No
8357-UKVYV,Male,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.84,1137.42,No
3599-YKMCX,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.63,5429.02,No
1401-KRKBT,Female,0,No,Yes,8,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,66.67,554.62,No
3900-GZNBY,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,109.9,3064.75,Yes
1676-OUGWL,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,151.95,1768.23,Yes
9864-RMMWV,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),132.84,5976.35,No
2457-QQLBI,Male,0,No,No,54,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.01,5363.35,No
0694-HBDJR,Male,0,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.42,6211.4,No
3196-XZFIU,Female,1,Yes,No,59,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.11,4587.39,No
4695-IJZAR,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,93.48,6839.14,No
2752-GJUBJ,Female,0,No,No,60,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),95.08,5986.14,No
1453-HIRCQ,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.44,2826.99,No
8503-LCRVM,Male,0,No,Yes,48,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),77.79,3795.92,No
4874-GTBJJ,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.01,1525.56,No
1393-NRVSO,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,138.14,6491.24,No
0829-TKCYE,Female,0,Yes,No,50,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.74,3961.91,No
5168-HHHWL,Female,0,No,No,57,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),106.79,6130.41,No
7072-NLYRS,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),113.75,1220.86,Yes
9200-FYGCY,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.73,2867.4,No
7486-JEDUN,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.82,1350.73,No
7346-AJBFM,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),128.94,509.96,No
4083-AEKOE,Female,0,No,Yes,46,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.85,3711.12,No
5196-RVLZJ,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,115.4,5501.99,No
3318-WSHDV,Male,0,No,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,81.22,408.45,No
7303-YRHAU,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,100.79,4650.23,No
3885-NLPOU,Male,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.15,1914.71,No
3966-THGXC,Male,0,Yes,No,7,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,108.07,721.12,No
0283-IOVXO,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.52,2278.8,No
4464-UPSPW,Male,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,139.11,3333.87,Yes
8897-YZBRX,Male,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),139.76,8931.22,No
7076-VRMCY,Male,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,137.74,4239.05,Yes
7222-ATBMG,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,121.66,5108.55,No
1923-MIRFT,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,136.4,9498.34,No
8251-XUPBA,Male,0,Yes,No,63,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.84,5328.75,No
0250-WCCOD,Male,0,No,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,89.0,5301.56,No
5731-TZODH,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.87,1329.75,No
9655-XESUN,Male,1,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),86.45,580.91,Yes
2158-BEMMQ,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,85.78,4539.49,Yes
1769-AJLUY,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,124.6,5078.96,No
4596-UOLYM,Female,0,No,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,81.8,5812.69,No
3001-HFDPT,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,122.58,4143.1,Yes
4553-PEASS,Female,0,Yes,No,39,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,97.89,3796.42,Yes
0845-PKTUI,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),145.84,6619.19,No
0610-SRBZH,Female,0,No,No,62,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),111.31,7102.7,No
2003-FLKIP,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,134.68,3697.53,No
5419-EZYFK,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,102.02,7262.1,Yes
1729-HYOPZ,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),141.95,6878.91,Yes
1105-VYOHJ,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,155.56,10391.9,Yes
9273-JQQCM,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,45.55,2056.1,No
9550-ZDEVK,Male,0,Yes,No,61,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,113.96,7125.06,No
6860-LPVMA,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,119.95,844.17,No
9523-BREAV,Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,127.22,8278.63,No
0236-AZOFA,Female,0,No,Yes,47,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,93.9,4442.4,No
0743-XLHKT,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),123.53,5146.71,No
5389-HPHVK,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),87.61,1255.79,No
6874-YQTXU,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,143.2,8394.35,No
9033-HBFUQ,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,107.69,1719.18,No
3030-JCRGN,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),135.06,3105.19,No
8856-GAVSW,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,77.9,1263.25,No
4439-XDJRO,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,122.31,122.31,Yes
6499-DGUWH,Male,0,No,Yes,55,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.59,3920.63,Yes
4738-FJYEI,Male,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,120.67,3421.9,No
5301-GRXTC,Male,0,No,No,18,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.35,1473.03,Yes
5786-PPDEK,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,87.48,3008.29,No
4164-FWBNV,Female,0,Yes,Yes,45,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.16,3488.21,No
4556-GRJUB,Male,0,Yes,No,45,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.02,3051.65,No
0409-LAXZR,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,76.99,2867.99,No
7200-VBVIY,Male,0,No,Yes,45,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,66.44,2994.3,No
8531-MLELW,Female,0,Yes,No,40,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,89.48,3593.29,No
3362-UOSPY,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.68,2271.77,Yes
9338-BSYAY,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),79.87,389.33,No
9168-YQCBS,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),121.27,7808.81,No
1166-UNBII,Male,0,No,Yes,26,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),91.99,2474.15,No
7356-KTKQU,Female,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,143.23,8237.11,No
3748-AGIVP,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,118.35,4702.71,Yes
7804-XRGJM,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,122.69,3940.22,No
3181-IGXTJ,Female,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.54,4585.85,No
3669-XTYYS,Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.2,2174.62,No
0801-XSONW,Female,0,Yes,No,42,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,67.07,2908.52,No
0327-AGBRG,Male,1,No,No,43,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,93.15,3960.28,No
4831-WMXJD,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,147.96,1200.34,No
1347-ZMMWZ,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.59,2715.59,Yes
5498-USGAE,Male,0,No,No,65,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),83.79,5520.07,No
9719-LFMIV,Female,0,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,70.01,2747.28,No
3464-UFQYI,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),126.39,7676.19,Yes
8305-FMNTH,Female,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.66,1078.83,No
4383-GBRAO,Female,0,No,No,59,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),105.7,6310.89,No
6899-TRJDX,Male,0,Yes,No,46,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,70.57,3371.33,No
6297-AJVGF,Male,0,No,No,43,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),52.54,2289.1,No
3277-HJEIS,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.06,772.96,Yes
2714-WMHNS,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.49,5762.1,No
8995-UHHMB,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),151.06,9922.52,No
7676-NGOHB,Male,0,No,Yes,62,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,76.23,4633.77,No
6271-CDXUF,Female,1,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,119.8,3541.29,Yes
6144-SKAFN,Female,0,No,No,30,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.21,2250.31,No
7602-JTJVQ,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,137.56,6728.84,Yes
7077-OGCCE,Female,1,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,128.85,8764.87,No
4225-ZTNXX,Male,0,No,No,69,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,120.38,8586.42,No
2638-OADNC,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,115.57,3219.63,Yes
2285-QOHKG,Female,1,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.65,2531.27,No
3677-ARBVS,Female,0,Yes,Yes,58,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.83,5121.28,No
9105-ONFCV,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),43.79,1054.73,No
1539-IEXRC,Male,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.29,3038.77,Yes
5546-IBWCO,Female,0,No,Yes,22,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),100.88,2279.83,No
0765-VVTFJ,Female,0,No,No,57,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.72,5195.43,No
1641-QRJPJ,Female,0,Yes,No,66,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,86.58,5719.0,No
8209-TRHOD,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,148.65,9489.47,No
6462-VAAYD,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),40.58,2279.9,No
1867-EOZFZ,Female,0,Yes,No,35,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,72.92,2470.95,No
6343-DGMLT,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,114.19,6222.78,No
6831-MHFGG,Female,1,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),127.33,8369.88,Yes
5253-DLMUB,Female,0,No,No,53,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,67.8,3689.82,No
1135-CGFHJ,Male,0,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,101.39,4094.47,No
3052-HVNKH,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,129.47,9135.18,No
3995-SZKMA,Male,1,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.42,5640.63,No
2206-MQRYQ,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),151.91,10000.4,Yes
1830-RDYCG,Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,84.31,5890.73,No
3925-FOVCN,Female,0,Yes,No,38,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.8,2801.49,No
9489-LVXGH,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),130.94,8570.48,No
1812-ZUJKD,Male,0,No,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.06,931.7,Yes
3477-LVSZX,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.57,499.72,Yes
2505-UFYIU,Male,1,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,124.92,6340.75,Yes
1989-CIGMI,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),135.81,5712.68,No
9167-SSXVQ,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,111.29,3341.87,No
6122-OHMWX,Female,0,No,No,71,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,79.82,5432.59,No
3412-MIQDQ,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.39,274.83,No
2320-HRQTH,Female,0,Yes,No,70,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.28,4838.88,Yes
9091-APKBE,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.91,710.49,Yes
9261-EHXAP,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),110.79,4156.15,Yes
8833-WFGTT,Male,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),17.76,744.43,Yes
8123-WFHXS,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,120.09,7244.53,No
6916-EUUDA,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.0,1131.89,No
2036-LXFEO,Male,0,No,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.04,6453.51,Yes
6710-VPLZK,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.68,2291.91,No
8266-IODRU,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,133.92,8338.67,Yes
5097-LODKO,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.86,519.01,No
7300-SBCEA,Female,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,84.77,3794.25,No
8999-BQQII,Female,1,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,119.37,8701.89,Yes
7909-EQRUN,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),115.19,3416.32,No
6703-XCVUS,Male,1,No,Yes,18,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),113.09,2040.89,No
1011-GCFIE,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,129.8,5938.99,Yes
1859-HCDBZ,Female,0,Yes,No,69,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),92.09,6593.18,Yes
6421-NMAYF,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,126.32,5705.01,Yes
1048-SNEBN,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.5,4502.1,Yes
6772-DPUJC,Female,0,Yes,Yes,54,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,85.05,4764.99,No
